时间,交易量中位数
"2013-07-29 00:00","2946.1401",
"2013-07-30 00:00","33156.68",
"2013-07-31 00:00","1723.4066",
"2013-08-01 00:00","2970.2341",
"2013-08-02 00:00","3180.009",
"2013-08-03 00:00","304.56192",
"2013-08-04 00:00","312.95224",
"2013-08-05 00:00","2906.2976",
"2013-08-06 00:00","3496.253",
"2013-08-07 00:00","1858.3569",
"2013-08-08 00:00","3336.2437",
"2013-08-09 00:00","3600.2183",
"2013-08-10 00:00","3219.5833",
"2013-08-11 00:00","3202.1382",
"2013-08-12 00:00","1645.4688",
"2013-08-13 00:00","37032.812",
"2013-08-14 00:00","1847.5106",
"2013-08-15 00:00","18272.74",
"2013-08-16 00:00","3290.833",
"2013-08-17 00:00","16436.648",
"2013-08-18 00:00","3162.609",
"2013-08-19 00:00","3828.0393",
"2013-08-20 00:00","3834.5493",
"2013-08-21 00:00","2758.5515",
"2013-08-22 00:00","3364.7493",
"2013-08-23 00:00","352.30518",
"2013-08-24 00:00","2961.798",
"2013-08-25 00:00","3423.492",
"2013-08-26 00:00","3303.1182",
"2013-08-27 00:00","3111.5361",
"2013-08-28 00:00","3451.6921",
"2013-08-29 00:00","292.49777",
"2013-08-30 00:00","3052.0981",
"2013-08-31 00:00","364.92578",
"2013-09-01 00:00","291.36096",
"2013-09-02 00:00","372.90955",
"2013-09-03 00:00","3317.3474",
"2013-09-04 00:00","3411.7383",
"2013-09-05 00:00","3466.3044",
"2013-09-06 00:00","3423.9854",
"2013-09-07 00:00","3375.9788",
"2013-09-08 00:00","3105.1191",
"2013-09-09 00:00","31957.672",
"2013-09-10 00:00","3490.6638",
"2013-09-11 00:00","3278.5024",
"2013-09-12 00:00","3522.7288",
"2013-09-13 00:00","1712.9114",
"2013-09-14 00:00","15384.402",
"2013-09-15 00:00","3209.868",
"2013-09-16 00:00","1862.2535",
"2013-09-17 00:00","3386.4583",
"2013-09-18 00:00","3542.214",
"2013-09-19 00:00","2898.478",
"2013-09-20 00:00","1766.1814",
"2013-09-21 00:00","304.2291",
"2013-09-22 00:00","3405.076",
"2013-09-23 00:00","1824.3422",
"2013-09-24 00:00","1689.5807",
"2013-09-25 00:00","1917.373",
"2013-09-26 00:00","2094.0647",
"2013-09-27 00:00","3232.606",
"2013-09-28 00:00","334.92188",
"2013-09-29 00:00","3307.222",
"2013-09-30 00:00","348.19864",
"2013-10-01 00:00","2780.1897",
"2013-10-02 00:00","3844.1904",
"2013-10-03 00:00","360.91495",
"2013-10-04 00:00","1804.5613",
"2013-10-05 00:00","319.9571",
"2013-10-06 00:00","3033.5203",
"2013-10-07 00:00","3305.5662",
"2013-10-08 00:00","2981.259",
"2013-10-09 00:00","3326.5806",
"2013-10-10 00:00","3351.7446",
"2013-10-11 00:00","300.79584",
"2013-10-12 00:00","17458.236",
"2013-10-13 00:00","3471.8777",
"2013-10-14 00:00","3025.848",
"2013-10-15 00:00","3378.7227",
"2013-10-16 00:00","3125.9673",
"2013-10-17 00:00","3336.9136",
"2013-10-18 00:00","1849.6338",
"2013-10-19 00:00","3431.1401",
"2013-10-20 00:00","3093.3474",
"2013-10-21 00:00","3033.4185",
"2013-10-22 00:00","3294.742",
"2013-10-23 00:00","3473.0344",
"2013-10-24 00:00","2981.0115",
"2013-10-25 00:00","3764.3481",
"2013-10-26 00:00","3045.8174",
"2013-10-27 00:00","331.19687",
"2013-10-28 00:00","3804.3552",
"2013-10-29 00:00","3377.5076",
"2013-10-30 00:00","3099.8953",
"2013-10-31 00:00","358.40628",
"2013-11-01 00:00","159.64888",
"2013-11-02 00:00","2903.671",
"2013-11-03 00:00","3570.5994",
"2013-11-04 00:00","2831.2734",
"2013-11-05 00:00","3429.76",
"2013-11-06 00:00","4075.281",
"2013-11-07 00:00","17257.133",
"2013-11-08 00:00","3493.7073",
"2013-11-09 00:00","4161.0015",
"2013-11-10 00:00","3464.2842",
"2013-11-11 00:00","3593.3787",
"2013-11-12 00:00","3364.355",
"2013-11-13 00:00","17686.154",
"2013-11-14 00:00","2978.823",
"2013-11-15 00:00","15930.694",
"2013-11-16 00:00","4153.786",
"2013-11-17 00:00","1712.4457",
"2013-11-18 00:00","13415.533",
"2013-11-19 00:00","24459.932",
"2013-11-20 00:00","16970.262",
"2013-11-21 00:00","3444.8171",
"2013-11-22 00:00","16669.463",
"2013-11-23 00:00","1890.1224",
"2013-11-24 00:00","3384.1123",
"2013-11-25 00:00","25",
"2013-11-26 00:00","30809.682",
"2013-11-27 00:00","26964.053",
"2013-11-28 00:00","29321.473",
"2013-11-29 00:00","27480.205",
"2013-11-30 00:00","1259.5481",
"2013-12-01 00:00","2788.3865",
"2013-12-02 00:00","3100.483",
"2013-12-03 00:00","3378.8035",
"2013-12-04 00:00","3675.3413",
"2013-12-05 00:00","17975.346",
"2013-12-06 00:00","3503.4897",
"2013-12-07 00:00","3089.673",
"2013-12-08 00:00","2738.0596",
"2013-12-09 00:00","2788.7217",
"2013-12-10 00:00","2032.182",
"2013-12-11 00:00","3877.7397",
"2013-12-12 00:00","2976.507",
"2013-12-13 00:00","2139.7202",
"2013-12-14 00:00","3139.793",
"2013-12-15 00:00","2861.9866",
"2013-12-16 00:00","3563.8645",
"2013-12-17 00:00","3635.1191",
"2013-12-18 00:00","29.064007",
"2013-12-19 00:00","16439.246",
"2013-12-20 00:00","15817.067",
"2013-12-21 00:00","3100.269",
"2013-12-22 00:00","3457.0142",
"2013-12-23 00:00","31448.967",
"2013-12-24 00:00","2859.2522",
"2013-12-25 00:00","2676.5925",
"2013-12-26 00:00","2861.6104",
"2013-12-27 00:00","2147.169",
"2013-12-28 00:00","3508.0461",
"2013-12-29 00:00","1791.5397",
"2013-12-30 00:00","3349.3362",
"2013-12-31 00:00","18826.979",
"2014-01-01 00:00","291.54077",
"2014-01-02 00:00","2339.0671",
"2014-01-03 00:00","3797.0176",
"2014-01-04 00:00","328.0774",
"2014-01-05 00:00","3745.7898",
"2014-01-06 00:00","3279.6672",
"2014-01-07 00:00","3489.6074",
"2014-01-08 00:00","3729.1472",
"2014-01-09 00:00","2948.7737",
"2014-01-10 00:00","3992.07",
"2014-01-11 00:00","2897.603",
"2014-01-12 00:00","300.12076",
"2014-01-13 00:00","2830.4375",
"2014-01-14 00:00","30564.602",
"2014-01-15 00:00","2824.572",
"2014-01-16 00:00","3351.3997",
"2014-01-17 00:00","3231.4163",
"2014-01-18 00:00","1887.8016",
"2014-01-19 00:00","345.13474",
"2014-01-20 00:00","3249.0645",
"2014-01-21 00:00","3196.641",
"2014-01-22 00:00","14606.681",
"2014-01-23 00:00","319.0864",
"2014-01-24 00:00","3784.2266",
"2014-01-25 00:00","3156.4578",
"2014-01-26 00:00","3012.224",
"2014-01-27 00:00","1696.7277",
"2014-01-28 00:00","1642.1271",
"2014-01-29 00:00","327.2873",
"2014-01-30 00:00","14965.739",
"2014-01-31 00:00","1817.8467",
"2014-02-01 00:00","3126.2783",
"2014-02-02 00:00","2665.6636",
"2014-02-03 00:00","3197.7764",
"2014-02-04 00:00","3518.7063",
"2014-02-05 00:00","2081.9192",
"2014-02-06 00:00","3343.187",
"2014-02-07 00:00","3471.6038",
"2014-02-08 00:00","1816.9315",
"2014-02-09 00:00","3320.8882",
"2014-02-10 00:00","3483.405",
"2014-02-11 00:00","3362.5837",
"2014-02-12 00:00","334.55182",
"2014-02-13 00:00","3824.3286",
"2014-02-14 00:00","3594.416",
"2014-02-15 00:00","3338.104",
"2014-02-16 00:00","312.62308",
"2014-02-17 00:00","3722.134",
"2014-02-18 00:00","314.112",
"2014-02-19 00:00","2817.2437",
"2014-02-20 00:00","3809.778",
"2014-02-21 00:00","2035.8583",
"2014-02-22 00:00","1723.7651",
"2014-02-23 00:00","2817.2507",
"2014-02-24 00:00","3290.6133",
"2014-02-25 00:00","3434.0845",
"2014-02-26 00:00","3122.2922",
"2014-02-27 00:00","3272.129",
"2014-02-28 00:00","3176.2693",
"2014-03-01 00:00","4105.6426",
"2014-03-02 00:00","17295.887",
"2014-03-03 00:00","3866.9524",
"2014-03-04 00:00","346.67252",
"2014-03-05 00:00","3270.7593",
"2014-03-06 00:00","3304.4004",
"2014-03-07 00:00","3289.2625",
"2014-03-08 00:00","1769.3718",
"2014-03-09 00:00","3589.9194",
"2014-03-10 00:00","3549.1396",
"2014-03-11 00:00","4538.8813",
"2014-03-12 00:00","4222.8096",
"2014-03-13 00:00","3493.6162",
"2014-03-14 00:00","2543.5217",
"2014-03-15 00:00","328.0786",
"2014-03-16 00:00","3932.1753",
"2014-03-17 00:00","3212.7673",
"2014-03-18 00:00","2795.7898",
"2014-03-19 00:00","13630.364",
"2014-03-20 00:00","290.71033",
"2014-03-21 00:00","2672.8052",
"2014-03-22 00:00","2569.1743",
"2014-03-23 00:00","1743.9595",
"2014-03-24 00:00","2085.1755",
"2014-03-25 00:00","3127.6445",
"2014-03-26 00:00","3890.5964",
"2014-03-27 00:00","3225.4646",
"2014-03-28 00:00","2067.9272",
"2014-03-29 00:00","322.90036",
"2014-03-30 00:00","3998.7473",
"2014-03-31 00:00","3534.007",
"2014-04-01 00:00","3323.8127",
"2014-04-02 00:00","383.08707",
"2014-04-03 00:00","1895.2756",
"2014-04-04 00:00","3009.984",
"2014-04-05 00:00","383.8167",
"2014-04-06 00:00","3352.8386",
"2014-04-07 00:00","2739.2224",
"2014-04-08 00:00","1636.6848",
"2014-04-09 00:00","3318.4602",
"2014-04-10 00:00","3568.4834",
"2014-04-11 00:00","3326.8477",
"2014-04-12 00:00","3191.5542",
"2014-04-13 00:00","285.9978",
"2014-04-14 00:00","3353.2058",
"2014-04-15 00:00","3344.001",
"2014-04-16 00:00","33653.21",
"2014-04-17 00:00","2616.5364",
"2014-04-18 00:00","1497.6409",
"2014-04-19 00:00","2771.5032",
"2014-04-20 00:00","1754.5608",
"2014-04-21 00:00","3680.903",
"2014-04-22 00:00","3394.6182",
"2014-04-23 00:00","3251.0803",
"2014-04-24 00:00","3052.4934",
"2014-04-25 00:00","3305.4692",
"2014-04-26 00:00","2742.65",
"2014-04-27 00:00","2769.4736",
"2014-04-28 00:00","320.36456",
"2014-04-29 00:00","2720.455",
"2014-04-30 00:00","4072.0762",
"2014-05-01 00:00","3490.2988",
"2014-05-02 00:00","3215.815",
"2014-05-03 00:00","1963.7738",
"2014-05-04 00:00","2917.501",
"2014-05-05 00:00","246.72226",
"2014-05-06 00:00","202.9331",
"2014-05-07 00:00","2812.829",
"2014-05-08 00:00","354.09476",
"2014-05-09 00:00","18844.213",
"2014-05-10 00:00","3358.114",
"2014-05-11 00:00","1644.1772",
"2014-05-12 00:00","1868.0254",
"2014-05-13 00:00","1769.2311",
"2014-05-14 00:00","1946.0603",
"2014-05-15 00:00","3588.943",
"2014-05-16 00:00","311.5694",
"2014-05-17 00:00","367.66525",
"2014-05-18 00:00","3373.3987",
"2014-05-19 00:00","334.70496",
"2014-05-20 00:00","27435.686",
"2014-05-21 00:00","4036.6125",
"2014-05-22 00:00","2979.928",
"2014-05-23 00:00","2846.6838",
"2014-05-24 00:00","3235.2295",
"2014-05-25 00:00","2789.9497",
"2014-05-26 00:00","2778.587",
"2014-05-27 00:00","3292.8477",
"2014-05-28 00:00","3232.965",
"2014-05-29 00:00","3691.0535",
"2014-05-30 00:00","3423.9353",
"2014-05-31 00:00","2826.6833",
"2014-06-01 00:00","3095.6658",
"2014-06-02 00:00","3028.5422",
"2014-06-03 00:00","3309.829",
"2014-06-04 00:00","3496.2021",
"2014-06-05 00:00","4553.374",
"2014-06-06 00:00","3020.183",
"2014-06-07 00:00","40.36781",
"2014-06-08 00:00","2986.4194",
"2014-06-09 00:00","3098.866",
"2014-06-10 00:00","319.46573",
"2014-06-11 00:00","21423.309",
"2014-06-12 00:00","3388.261",
"2014-06-13 00:00","3421.3906",
"2014-06-14 00:00","2071.3662",
"2014-06-15 00:00","1809.2124",
"2014-06-16 00:00","2173.5796",
"2014-06-17 00:00","1664.5966",
"2014-06-18 00:00","3427.7156",
"2014-06-19 00:00","2690.461",
"2014-06-20 00:00","1942.38",
"2014-06-21 00:00","3131.4492",
"2014-06-22 00:00","1739.57",
"2014-06-23 00:00","1783.8896",
"2014-06-24 00:00","1706.5817",
"2014-06-25 00:00","3095.0264",
"2014-06-26 00:00","3236.799",
"2014-06-27 00:00","3073.6729",
"2014-06-28 00:00","1678.4089",
"2014-06-29 00:00","3392.4958",
"2014-06-30 00:00","2908.3818",
"2014-07-01 00:00","3074.8313",
"2014-07-02 00:00","3045.0386",
"2014-07-03 00:00","332.64087",
"2014-07-04 00:00","2860.942",
"2014-07-05 00:00","3351.1997",
"2014-07-06 00:00","187.86784",
"2014-07-07 00:00","3640.149",
"2014-07-08 00:00","1860.6552",
"2014-07-09 00:00","297.65012",
"2014-07-10 00:00","331.66083",
"2014-07-11 00:00","1709.8864",
"2014-07-12 00:00","331.46396",
"2014-07-13 00:00","3357.2158",
"2014-07-14 00:00","291.56473",
"2014-07-15 00:00","3023.1106",
"2014-07-16 00:00","1923.6306",
"2014-07-17 00:00","1923.6149",
"2014-07-18 00:00","2890.6567",
"2014-07-19 00:00","320.47244",
"2014-07-20 00:00","2837.842",
"2014-07-21 00:00","2988.0752",
"2014-07-22 00:00","2932.6145",
"2014-07-23 00:00","1667.4894",
"2014-07-24 00:00","3316.4707",
"2014-07-25 00:00","2951.0808",
"2014-07-26 00:00","323.61102",
"2014-07-27 00:00","3411.4033",
"2014-07-28 00:00","2620.6057",
"2014-07-29 00:00","3301.0364",
"2014-07-30 00:00","1809.1394",
"2014-07-31 00:00","3042.4202",
"2014-08-01 00:00","2963.9177",
"2014-08-02 00:00","292.8795",
"2014-08-03 00:00","182.05634",
"2014-08-04 00:00","1870.329",
"2014-08-05 00:00","2847.2593",
"2014-08-06 00:00","1793.454",
"2014-08-07 00:00","1740.4591",
"2014-08-08 00:00","1566.5865",
"2014-08-09 00:00","1737.6733",
"2014-08-10 00:00","3374.4355",
"2014-08-11 00:00","2016.6532",
"2014-08-12 00:00","3467.6357",
"2014-08-13 00:00","4579.927",
"2014-08-14 00:00","3323.062",
"2014-08-15 00:00","4012.4666",
"2014-08-16 00:00","3563.2192",
"2014-08-17 00:00","2649.6274",
"2014-08-18 00:00","1707.0327",
"2014-08-19 00:00","3042.3591",
"2014-08-20 00:00","309.94254",
"2014-08-21 00:00","29604.387",
"2014-08-22 00:00","2731.5137",
"2014-08-23 00:00","2618.6125",
"2014-08-24 00:00","3004.584",
"2014-08-25 00:00","2397.78",
"2014-08-26 00:00","28140.668",
"2014-08-27 00:00","334.006",
"2014-08-28 00:00","327.8503",
"2014-08-29 00:00","1551.9916",
"2014-08-30 00:00","2969.9219",
"2014-08-31 00:00","1910.1156",
"2014-09-01 00:00","3635.6748",
"2014-09-02 00:00","3693.5962",
"2014-09-03 00:00","3355.6143",
"2014-09-04 00:00","17525.725",
"2014-09-05 00:00","3596.027",
"2014-09-06 00:00","2969.997",
"2014-09-07 00:00","321.43262",
"2014-09-08 00:00","3338.3894",
"2014-09-09 00:00","3571.2173",
"2014-09-10 00:00","317.96082",
"2014-09-11 00:00","1871.4607",
"2014-09-12 00:00","3341.9673",
"2014-09-13 00:00","305.80804",
"2014-09-14 00:00","2963.885",
"2014-09-15 00:00","1940.9644",
"2014-09-16 00:00","2975.695",
"2014-09-17 00:00","1747.8097",
"2014-09-18 00:00","339.73584",
"2014-09-19 00:00","331.30423",
"2014-09-20 00:00","1855.4459",
"2014-09-21 00:00","3466.7554",
"2014-09-22 00:00","3300.504",
"2014-09-23 00:00","15933.587",
"2014-09-24 00:00","15739.034",
"2014-09-25 00:00","3124.5066",
"2014-09-26 00:00","4346.422",
"2014-09-27 00:00","2821.6418",
"2014-09-28 00:00","327.70944",
"2014-09-29 00:00","377.34622",
"2014-09-30 00:00","3465.7126",
"2014-10-01 00:00","3190.3503",
"2014-10-02 00:00","2029.9302",
"2014-10-03 00:00","3036.9314",
"2014-10-04 00:00","18135.79",
"2014-10-05 00:00","2806.1345",
"2014-10-06 00:00","3051.3835",
"2014-10-07 00:00","1660.579",
"2014-10-08 00:00","2911.447",
"2014-10-09 00:00","17338.957",
"2014-10-10 00:00","2871.944",
"2014-10-11 00:00","3302.2812",
"2014-10-12 00:00","3278.7275",
"2014-10-13 00:00","3424.3452",
"2014-10-14 00:00","3981.9019",
"2014-10-15 00:00","2928.7817",
"2014-10-16 00:00","3407.5354",
"2014-10-17 00:00","2435.624",
"2014-10-18 00:00","1463.4674",
"2014-10-19 00:00","3230.7703",
"2014-10-20 00:00","3369.0737",
"2014-10-21 00:00","3677.3735",
"2014-10-22 00:00","34696.465",
"2014-10-23 00:00","3214.9255",
"2014-10-24 00:00","326.78638",
"2014-10-25 00:00","3319.5984",
"2014-10-26 00:00","3052.5527",
"2014-10-27 00:00","3228.9988",
"2014-10-28 00:00","3672.2827",
"2014-10-29 00:00","3609.272",
"2014-10-30 00:00","3360.4824",
"2014-10-31 00:00","2979.0112",
"2014-11-01 00:00","3089.1687",
"2014-11-02 00:00","33669.11",
"2014-11-03 00:00","3360.6855",
"2014-11-04 00:00","3310.8184",
"2014-11-05 00:00","3941.6914",
"2014-11-06 00:00","3757.7295",
"2014-11-07 00:00","3489.449",
"2014-11-08 00:00","286.99164",
"2014-11-09 00:00","3115.896",
"2014-11-10 00:00","346.96576",
"2014-11-11 00:00","3313.2969",
"2014-11-12 00:00","30946.713",
"2014-11-13 00:00","3803.2427",
"2014-11-14 00:00","2961.3984",
"2014-11-15 00:00","3439.474",
"2014-11-16 00:00","17796.734",
"2014-11-17 00:00","3066.634",
"2014-11-18 00:00","381.94498",
"2014-11-19 00:00","3586.3103",
"2014-11-20 00:00","2156.7742",
"2014-11-21 00:00","25111.232",
"2014-11-22 00:00","2971.5396",
"2014-11-23 00:00","2953.3257",
"2014-11-24 00:00","2874.361",
"2014-11-25 00:00","18284.209",
"2014-11-26 00:00","3259.9014",
"2014-11-27 00:00","3762.7512",
"2014-11-28 00:00","2996.812",
"2014-11-29 00:00","3122.2156",
"2014-11-30 00:00","1804.4303",
"2014-12-01 00:00","1839.9019",
"2014-12-02 00:00","19045.523",
"2014-12-03 00:00","3249.893",
"2014-12-04 00:00","3377.1833",
"2014-12-05 00:00","3593.364",
"2014-12-06 00:00","3941.8865",
"2014-12-07 00:00","19945.834",
"2014-12-08 00:00","2953.492",
"2014-12-09 00:00","2842.2861",
"2014-12-10 00:00","2849.2717",
"2014-12-11 00:00","3503.3833",
"2014-12-12 00:00","3671.8047",
"2014-12-13 00:00","1955.4996",
"2014-12-14 00:00","4000.3557",
"2014-12-15 00:00","35475.75",
"2014-12-16 00:00","3683.8198",
"2014-12-17 00:00","3346.4573",
"2014-12-18 00:00","323.32394",
"2014-12-19 00:00","2660.2705",
"2014-12-20 00:00","3350.6497",
"2014-12-21 00:00","3378.5518",
"2014-12-22 00:00","2875.991",
"2014-12-23 00:00","14166.342",
"2014-12-24 00:00","3251.1013",
"2014-12-25 00:00","1605.6514",
"2014-12-26 00:00","2038.0969",
"2014-12-27 00:00","1677.6931",
"2014-12-28 00:00","3167.7024",
"2014-12-29 00:00","3471.7793",
"2014-12-30 00:00","2556.5964",
"2014-12-31 00:00","2762.0579",
"2015-01-01 00:00","3129.6702",
"2015-01-02 00:00","3198.7036",
"2015-01-03 00:00","3459.0637",
"2015-01-04 00:00","2878.847",
"2015-01-05 00:00","2756.3594",
"2015-01-06 00:00","3420.9546",
"2015-01-07 00:00","13876.295",
"2015-01-08 00:00","27426.045",
"2015-01-09 00:00","3248.986",
"2015-01-10 00:00","3318.314",
"2015-01-11 00:00","2908.4814",
"2015-01-12 00:00","3336.9849",
"2015-01-13 00:00","21663.205",
"2015-01-14 00:00","32417.002",
"2015-01-15 00:00","3043.9587",
"2015-01-16 00:00","27026.18",
"2015-01-17 00:00","26249.633",
"2015-01-18 00:00","369.614",
"2015-01-19 00:00","3811.8618",
"2015-01-20 00:00","27448.486",
"2015-01-21 00:00","25",
"2015-01-22 00:00","24136.797",
"2015-01-23 00:00","17783.135",
"2015-01-24 00:00","2940.9531",
"2015-01-25 00:00","3086.9624",
"2015-01-26 00:00","27518.309",
"2015-01-27 00:00","3023.1892",
"2015-01-28 00:00","3304.99",
"2015-01-29 00:00","2782.7712",
"2015-01-30 00:00","3268.3254",
"2015-01-31 00:00","16609.938",
"2015-02-01 00:00","3630.7449",
"2015-02-02 00:00","3467.5483",
"2015-02-03 00:00","33535.867",
"2015-02-04 00:00","3180.1367",
"2015-02-05 00:00","3693.5986",
"2015-02-06 00:00","2682.2544",
"2015-02-07 00:00","3367.4297",
"2015-02-08 00:00","3396.6333",
"2015-02-09 00:00","3376.4956",
"2015-02-10 00:00","4393.1567",
"2015-02-11 00:00","2897.3809",
"2015-02-12 00:00","2802.2036",
"2015-02-13 00:00","14328.858",
"2015-02-14 00:00","1828.1371",
"2015-02-15 00:00","1988.0795",
"2015-02-16 00:00","3633.6467",
"2015-02-17 00:00","4395.965",
"2015-02-18 00:00","3230.8486",
"2015-02-19 00:00","2999.1628",
"2015-02-20 00:00","3607.599",
"2015-02-21 00:00","3845.2917",
"2015-02-22 00:00","32.881897",
"2015-02-23 00:00","3743.2178",
"2015-02-24 00:00","3768.9172",
"2015-02-25 00:00","3365.1667",
"2015-02-26 00:00","3117.3237",
"2015-02-27 00:00","16249.758",
"2015-02-28 00:00","3624.2195",
"2015-03-01 00:00","1539.6368",
"2015-03-02 00:00","14838.286",
"2015-03-03 00:00","342.7109",
"2015-03-04 00:00","3235.3457",
"2015-03-05 00:00","26035.902",
"2015-03-06 00:00","3326.1677",
"2015-03-07 00:00","3171.6387",
"2015-03-08 00:00","3114.3892",
"2015-03-09 00:00","3165.1794",
"2015-03-10 00:00","15721.033",
"2015-03-11 00:00","2999.7646",
"2015-03-12 00:00","3291.1428",
"2015-03-13 00:00","3611.0015",
"2015-03-14 00:00","2830.9097",
"2015-03-15 00:00","280.85297",
"2015-03-16 00:00","3334.7524",
"2015-03-17 00:00","3281.2297",
"2015-03-18 00:00","25229.518",
"2015-03-19 00:00","3589.9504",
"2015-03-20 00:00","3806.9766",
"2015-03-21 00:00","3325.9727",
"2015-03-22 00:00","1816.0427",
"2015-03-23 00:00","3324.306",
"2015-03-24 00:00","3456.929",
"2015-03-25 00:00","34797.37",
"2015-03-26 00:00","3478.1804",
"2015-03-27 00:00","2908.6145",
"2015-03-28 00:00","3362.7202",
"2015-03-29 00:00","3911.293",
"2015-03-30 00:00","3390.1946",
"2015-03-31 00:00","15592.771",
"2015-04-01 00:00","15864.436",
"2015-04-02 00:00","3014.5251",
"2015-04-03 00:00","4054.627",
"2015-04-04 00:00","3105.9756",
"2015-04-05 00:00","3242.929",
"2015-04-06 00:00","3644.5212",
"2015-04-07 00:00","3391.549",
"2015-04-08 00:00","3513.7021",
"2015-04-09 00:00","2784.233",
"2015-04-10 00:00","3147.586",
"2015-04-11 00:00","1897.0079",
"2015-04-12 00:00","3108.0771",
"2015-04-13 00:00","4009.8367",
"2015-04-14 00:00","4310.617",
"2015-04-15 00:00","3091.6526",
"2015-04-16 00:00","27835.92",
"2015-04-17 00:00","23912.232",
"2015-04-18 00:00","3032.4097",
"2015-04-19 00:00","2940.4353",
"2015-04-20 00:00","3026.4407",
"2015-04-21 00:00","3374.656",
"2015-04-22 00:00","25877.084",
"2015-04-23 00:00","16275.602",
"2015-04-24 00:00","2452.1294",
"2015-04-25 00:00","3393.8513",
"2015-04-26 00:00","2965.0203",
"2015-04-27 00:00","3534.2898",
"2015-04-28 00:00","25",
"2015-04-29 00:00","2784.3767",
"2015-04-30 00:00","2759.0195",
"2015-05-01 00:00","3037.261",
"2015-05-02 00:00","3535.4136",
"2015-05-03 00:00","3596.638",
"2015-05-04 00:00","3280.5637",
"2015-05-05 00:00","1776.0259",
"2015-05-06 00:00","32216.992",
"2015-05-07 00:00","2579.8733",
"2015-05-08 00:00","3052.2395",
"2015-05-09 00:00","2871.9622",
"2015-05-10 00:00","3501.7002",
"2015-05-11 00:00","3056.2288",
"2015-05-12 00:00","3112.828",
"2015-05-13 00:00","2956.0051",
"2015-05-14 00:00","3279.2622",
"2015-05-15 00:00","314.36475",
"2015-05-16 00:00","1372.3469",
"2015-05-17 00:00","3341.4111",
"2015-05-18 00:00","4101.047",
"2015-05-19 00:00","3292.6135",
"2015-05-20 00:00","27632.293",
"2015-05-21 00:00","3121.859",
"2015-05-22 00:00","25.4694",
"2015-05-23 00:00","1638.0361",
"2015-05-24 00:00","3808.7905",
"2015-05-25 00:00","3280.6995",
"2015-05-26 00:00","2842.122",
"2015-05-27 00:00","1399.0061",
"2015-05-28 00:00","3255.053",
"2015-05-29 00:00","3522.0537",
"2015-05-30 00:00","3395.4504",
"2015-05-31 00:00","3421.3425",
"2015-06-01 00:00","25807.13",
"2015-06-02 00:00","14791.749",
"2015-06-03 00:00","15325.916",
"2015-06-04 00:00","2994.5881",
"2015-06-05 00:00","15404.831",
"2015-06-06 00:00","3135.8914",
"2015-06-07 00:00","2837.6184",
"2015-06-08 00:00","2958.433",
"2015-06-09 00:00","2896.9346",
"2015-06-10 00:00","3048.3545",
"2015-06-11 00:00","2177.4465",
"2015-06-12 00:00","25",
"2015-06-13 00:00","3566.9045",
"2015-06-14 00:00","16840.912",
"2015-06-15 00:00","25",
"2015-06-16 00:00","25",
"2015-06-17 00:00","12568.749",
"2015-06-18 00:00","15743.18",
"2015-06-19 00:00","24201.893",
"2015-06-20 00:00","16520.805",
"2015-06-21 00:00","15420.2295",
"2015-06-22 00:00","2869.411",
"2015-06-23 00:00","2714.004",
"2015-06-24 00:00","15407.285",
"2015-06-25 00:00","3693.511",
"2015-06-26 00:00","1291.3435",
"2015-06-27 00:00","2795.1914",
"2015-06-28 00:00","4030.5818",
"2015-06-29 00:00","12551.929",
"2015-06-30 00:00","25604.064",
"2015-07-01 00:00","2261.2812",
"2015-07-02 00:00","25",
"2015-07-03 00:00","2582.0972",
"2015-07-04 00:00","2768.889",
"2015-07-05 00:00","25.21795",
"2015-07-06 00:00","3204.1414",
"2015-07-07 00:00","14564.714",
"2015-07-08 00:00","2942.115",
"2015-07-09 00:00","28970.215",
"2015-07-10 00:00","25",
"2015-07-11 00:00","2976.6353",
"2015-07-12 00:00","3055.6636",
"2015-07-13 00:00","25",
"2015-07-14 00:00","25.20945",
"2015-07-15 00:00","3470.1133",
"2015-07-16 00:00","14264.539",
"2015-07-17 00:00","26163.89",
"2015-07-18 00:00","3260.394",
"2015-07-19 00:00","2012.0529",
"2015-07-20 00:00","13816.475",
"2015-07-21 00:00","25",
"2015-07-22 00:00","14702.779",
"2015-07-23 00:00","16207.307",
"2015-07-24 00:00","25",
"2015-07-25 00:00","3749.128",
"2015-07-26 00:00","2846.814",
"2015-07-27 00:00","3054.0625",
"2015-07-28 00:00","25",
"2015-07-29 00:00","3207.4377",
"2015-07-30 00:00","14541.05",
"2015-07-31 00:00","3220.0776",
"2015-08-01 00:00","31239.346",
"2015-08-02 00:00","3224.4998",
"2015-08-03 00:00","2980.848",
"2015-08-04 00:00","3048.7732",
"2015-08-05 00:00","25.3959",
"2015-08-06 00:00","25847.123",
"2015-08-07 00:00","28637.129",
"2015-08-08 00:00","3272.2036",
"2015-08-09 00:00","16903.629",
"2015-08-10 00:00","3002.2083",
"2015-08-11 00:00","31821.525",
"2015-08-12 00:00","2712.8767",
"2015-08-13 00:00","25",
"2015-08-14 00:00","17357.906",
"2015-08-15 00:00","38207.258",
"2015-08-16 00:00","20475.111",
"2015-08-17 00:00","31020.99",
"2015-08-18 00:00","29551.217",
"2015-08-19 00:00","14052.313",
"2015-08-20 00:00","15475.973",
"2015-08-21 00:00","25",
"2015-08-22 00:00","3265.929",
